"Building consents by territorial authority (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016M01",1695,1286,409,14,12,2,44,43,1,12,12,0,17,17,0,4,4,0,77,77,0,15,15,0,102,59,43,26,24,2,0,0,0,4,4,0,0,0,0,15,14,1,31,28,3,146,101,45,8,7,1,8,8,0,0,0,0,2,2,0,4,4,0,1,1,0,24,18,6,11,11,0,4,4,0,19,19,0,1,1,0,2,2,0,2,2,0,4,4,0,0,0,0,7,7,0,12,12,0,2,1,1,16,16,0,6,6,0,11,10,1,9,8,1,6,4,2,58,14,44,4,4,0,1,1,0,1,1,0,29,24,5,18,18,0,8,8,0,0,0,0,1,1,0,1,1,0,2,1,1,4,4,0,37,26,11,153,111,42,64,62,2,14,11,3,11,11,0,3,2,1,2,2,0,0,0,0,13,0,13,12,9,3,65,52,13,12,10,2,1,1,0,4,4,0,0,0,0,5,5,0,506,346,160,0,0,0
"2016M02",2379,1712,667,14,14,0,44,43,1,22,21,1,21,19,2,8,8,0,82,82,0,15,14,1,91,42,49,33,32,1,1,1,0,3,3,0,0,0,0,20,20,0,41,38,3,141,114,27,8,8,0,5,5,0,0,0,0,5,1,4,5,2,3,0,0,0,18,17,1,11,11,0,1,1,0,47,46,1,4,4,0,4,4,0,1,1,0,7,5,2,2,2,0,14,14,0,16,16,0,0,0,0,9,4,5,12,12,0,25,21,4,9,8,1,12,11,1,39,27,12,10,10,0,3,3,0,3,2,1,42,27,15,13,13,0,14,13,1,1,1,0,3,2,1,3,3,0,2,2,0,7,7,0,73,32,41,264,176,88,125,114,11,31,9,22,12,11,1,6,6,0,3,3,0,0,0,0,11,11,0,19,19,0,90,75,15,50,38,12,5,5,0,3,3,0,0,0,0,9,9,0,787,447,340,0,0,0
"2016M03",2315,1815,500,27,25,2,52,52,0,15,15,0,25,25,0,12,10,2,73,73,0,20,19,1,78,54,24,45,37,8,2,2,0,3,3,0,0,0,0,17,16,1,49,47,2,110,110,0,14,14,0,7,7,0,0,0,0,2,2,0,10,5,5,0,0,0,20,20,0,18,17,1,0,0,0,33,32,1,1,1,0,4,4,0,2,2,0,4,4,0,3,2,1,12,12,0,19,19,0,4,4,0,9,9,0,18,16,2,23,19,4,8,8,0,15,14,1,32,21,11,1,0,1,5,5,0,5,5,0,24,24,0,14,14,0,20,20,0,3,3,0,3,3,0,5,5,0,1,1,0,3,2,1,60,46,14,311,189,122,107,102,5,14,9,5,12,11,1,5,4,1,1,1,0,0,0,0,8,8,0,30,20,10,59,55,4,33,33,0,0,0,0,4,4,0,2,2,0,11,11,0,788,518,270,0,0,0
"2016M04",2361,1742,619,24,24,0,56,55,1,23,23,0,18,17,1,10,10,0,66,66,0,14,14,0,77,44,33,45,30,15,3,3,0,8,5,3,0,0,0,18,18,0,47,42,5,114,92,22,9,8,1,6,6,0,0,0,0,2,2,0,3,3,0,0,0,0,23,22,1,20,20,0,0,0,0,28,23,5,2,2,0,4,4,0,0,0,0,13,3,10,0,0,0,13,12,1,18,18,0,1,1,0,18,18,0,18,11,7,27,22,5,22,8,14,24,14,10,28,23,5,4,3,1,3,3,0,6,6,0,37,36,1,11,11,0,14,9,5,0,0,0,2,2,0,1,0,1,2,2,0,5,5,0,57,38,19,399,199,200,104,93,11,18,16,2,58,18,40,10,9,1,1,1,0,0,0,0,9,7,2,21,21,0,59,42,17,19,17,2,2,2,0,5,4,1,1,1,0,12,7,5,699,527,172,0,0,0
"2016M05",2520,1956,564,17,17,0,80,43,37,17,17,0,20,20,0,15,13,2,75,74,1,23,20,3,95,48,47,58,49,9,3,3,0,4,4,0,1,1,0,23,21,2,70,55,15,148,128,20,13,12,1,10,9,1,0,0,0,1,1,0,11,8,3,1,1,0,15,15,0,12,9,3,4,4,0,30,30,0,1,1,0,4,4,0,3,3,0,8,5,3,2,2,0,11,11,0,36,36,0,1,1,0,9,9,0,24,24,0,24,22,2,26,26,0,17,15,2,31,24,7,7,6,1,4,2,2,5,5,0,21,21,0,17,17,0,13,13,0,1,1,0,2,2,0,2,2,0,5,5,0,10,10,0,53,43,10,378,200,178,120,104,16,21,21,0,17,14,3,13,12,1,3,3,0,0,0,0,5,5,0,28,24,4,66,61,5,35,29,6,2,2,0,5,4,1,1,0,1,11,10,1,732,555,177,0,0,0
"2016M06",2752,1863,889,22,21,1,46,40,6,21,18,3,49,30,19,10,10,0,69,68,1,19,18,1,97,74,23,59,50,9,0,0,0,4,4,0,0,0,0,28,28,0,69,43,26,162,134,28,7,7,0,5,5,0,1,1,0,2,2,0,3,3,0,0,0,0,19,19,0,21,13,8,3,3,0,30,25,5,0,0,0,5,5,0,1,1,0,5,4,1,4,4,0,18,18,0,10,10,0,0,0,0,27,21,6,18,17,1,16,14,2,28,11,17,147,7,140,51,22,29,4,4,0,6,4,2,5,4,1,39,37,2,18,17,1,22,21,1,2,2,0,2,2,0,1,1,0,3,3,0,10,9,1,60,42,18,240,179,61,111,107,4,14,14,0,22,20,2,7,7,0,0,0,0,0,0,0,3,3,0,28,28,0,90,69,21,37,31,6,4,4,0,6,6,0,2,2,0,19,8,11,921,489,432,0,0,0
"2016M07",2811,1761,1050,25,25,0,48,44,4,22,21,1,23,20,3,14,14,0,70,70,0,16,15,1,114,70,44,45,41,4,1,1,0,9,9,0,0,0,0,19,18,1,57,52,5,150,96,54,5,5,0,7,7,0,0,0,0,2,2,0,4,3,1,0,0,0,20,19,1,21,19,2,4,4,0,46,45,1,6,6,0,4,4,0,2,2,0,9,7,2,2,2,0,13,13,0,24,21,3,1,1,0,17,16,1,20,15,5,22,22,0,12,12,0,17,16,1,27,22,5,10,10,0,13,9,4,5,5,0,28,25,3,10,10,0,33,31,2,2,2,0,1,1,0,2,1,1,2,2,0,4,4,0,164,29,135,235,141,94,97,84,13,10,10,0,24,24,0,5,4,1,1,0,1,0,0,0,4,4,0,27,25,2,93,78,15,42,39,3,3,3,0,5,4,1,1,1,0,5,4,1,1087,452,635,0,0,0
"2016M08",2834,2015,819,38,35,3,59,56,3,36,35,1,28,28,0,11,11,0,49,48,1,29,23,6,122,89,33,41,39,2,4,4,0,5,5,0,0,0,0,25,25,0,48,40,8,143,104,39,11,11,0,9,9,0,3,3,0,3,3,0,2,2,0,0,0,0,21,21,0,15,15,0,0,0,0,49,41,8,1,1,0,6,2,4,1,1,0,16,16,0,2,2,0,15,15,0,24,17,7,1,1,0,26,19,7,27,27,0,20,16,4,18,18,0,12,11,1,60,32,28,9,9,0,8,6,2,7,7,0,34,34,0,24,22,2,17,17,0,5,5,0,0,0,0,8,5,3,3,2,1,6,6,0,51,51,0,330,156,174,131,123,8,21,19,2,13,13,0,7,6,1,3,3,0,2,2,0,4,4,0,38,36,2,109,79,30,37,34,3,5,5,0,4,4,0,1,1,0,7,7,0,970,534,436,0,0,0
"2016M09",2614,1892,722,20,20,0,46,44,2,30,28,2,21,21,0,10,10,0,69,65,4,18,13,5,116,83,33,36,32,4,3,3,0,5,4,1,1,1,0,32,30,2,43,37,6,134,118,16,6,6,0,9,9,0,0,0,0,1,1,0,7,5,2,1,1,0,24,19,5,13,13,0,3,3,0,46,37,9,1,1,0,2,2,0,3,3,0,10,10,0,4,4,0,11,11,0,22,21,1,1,0,1,25,13,12,21,21,0,26,24,2,27,20,7,22,20,2,179,27,152,5,4,1,7,4,3,7,7,0,35,27,8,16,16,0,26,19,7,5,5,0,1,1,0,3,3,0,2,1,1,7,6,1,49,40,9,242,163,79,112,108,4,10,9,1,25,17,8,5,3,2,2,2,0,1,1,0,8,7,1,36,36,0,84,76,8,37,33,4,1,0,1,9,9,0,1,1,0,14,9,5,816,505,311,0,0,0
"2016M10",2575,1802,773,19,17,2,72,69,3,22,22,0,28,28,0,7,7,0,71,69,2,16,15,1,104,69,35,36,34,2,3,3,0,6,6,0,1,1,0,30,30,0,49,44,5,166,126,40,14,5,9,3,2,1,0,0,0,1,1,0,4,2,2,1,1,0,25,25,0,12,12,0,6,6,0,52,22,30,2,2,0,2,2,0,1,1,0,8,7,1,2,2,0,12,11,1,32,24,8,0,0,0,13,10,3,29,20,9,34,34,0,11,11,0,20,19,1,181,25,156,8,8,0,10,8,2,10,10,0,28,28,0,28,25,3,22,21,1,3,3,0,3,3,0,4,4,0,5,4,1,2,2,0,35,35,0,213,138,75,93,88,5,9,9,0,18,18,0,10,10,0,2,2,0,0,0,0,7,7,0,34,34,0,80,56,24,31,27,4,11,3,8,9,9,0,2,2,0,11,11,0,792,453,339,0,0,0
"2016M11",3005,1886,1119,36,30,6,70,68,2,27,27,0,29,27,2,21,19,2,83,80,3,14,12,2,107,81,26,48,45,3,5,5,0,0,0,0,0,0,0,32,28,4,44,38,6,168,98,70,16,15,1,11,11,0,0,0,0,2,2,0,10,9,1,2,2,0,25,24,1,18,16,2,3,3,0,63,41,22,2,2,0,5,5,0,2,2,0,18,16,2,3,2,1,15,15,0,31,27,4,4,4,0,21,21,0,23,20,3,27,23,4,17,11,6,13,12,1,24,13,11,6,6,0,7,7,0,15,14,1,32,31,1,29,23,6,18,18,0,1,1,0,1,1,0,0,0,0,1,1,0,4,4,0,38,38,0,249,145,104,103,102,1,18,11,7,31,29,2,13,9,4,1,1,0,0,0,0,5,4,1,38,37,1,71,45,26,42,38,4,6,6,0,17,6,11,22,2,20,10,10,0,1188,443,745,0,0,0
"2016M12",2205,1580,625,26,25,1,45,45,0,20,19,1,28,27,1,10,10,0,57,57,0,9,8,1,76,42,34,43,43,0,3,3,0,2,2,0,0,0,0,21,21,0,40,36,4,114,85,29,10,6,4,12,12,0,0,0,0,2,2,0,5,3,2,0,0,0,15,15,0,10,10,0,2,2,0,36,32,4,2,2,0,11,11,0,9,8,1,9,9,0,1,1,0,11,11,0,16,16,0,2,2,0,17,17,0,23,22,1,24,24,0,9,9,0,11,11,0,29,20,9,7,5,2,2,2,0,10,8,2,41,24,17,22,16,6,18,18,0,1,1,0,5,3,2,5,4,1,2,2,0,8,7,1,53,45,8,197,117,80,94,92,2,32,12,20,20,20,0,6,6,0,1,1,0,0,0,0,4,4,0,26,19,7,79,59,20,50,37,13,3,3,0,6,6,0,3,2,1,10,8,2,740,391,349,0,0,0
"2017M01",1752,1253,499,20,20,0,39,37,2,10,9,1,19,17,2,10,9,1,43,43,0,28,20,8,55,27,28,25,25,0,4,4,0,0,0,0,0,0,0,17,17,0,40,22,18,103,73,30,5,5,0,13,13,0,4,4,0,0,0,0,5,3,2,0,0,0,22,15,7,10,10,0,2,2,0,34,29,5,2,2,0,5,5,0,4,4,0,10,9,1,2,2,0,10,9,1,26,26,0,1,1,0,15,6,9,23,18,5,19,16,3,7,6,1,12,12,0,27,15,12,9,3,6,7,5,2,3,3,0,23,20,3,10,9,1,22,18,4,2,2,0,0,0,0,3,3,0,2,2,0,6,6,0,44,36,8,179,113,66,78,75,3,15,15,0,14,12,2,8,6,2,1,1,0,0,0,0,7,7,0,30,30,0,59,40,19,29,22,7,6,6,0,8,8,0,0,0,0,4,4,0,512,272,240,0,0,0
"2017M02",2418,1761,657,35,32,3,74,73,1,22,21,1,23,22,1,9,9,0,63,62,1,14,12,2,99,56,43,54,52,2,6,6,0,7,7,0,2,2,0,16,16,0,39,34,5,171,140,31,8,8,0,6,6,0,0,0,0,3,3,0,8,7,1,1,1,0,25,22,3,25,21,4,1,1,0,34,32,2,5,3,2,3,3,0,5,4,1,12,11,1,3,3,0,19,18,1,37,26,11,2,2,0,14,12,2,23,22,1,24,20,4,7,6,1,15,15,0,34,20,14,17,13,4,3,3,0,10,10,0,23,22,1,21,11,10,20,18,2,1,1,0,2,2,0,7,7,0,4,2,2,5,5,0,43,35,8,174,110,64,98,98,0,22,17,5,9,9,0,7,7,0,1,1,0,2,2,0,10,7,3,44,36,8,79,68,11,43,32,11,6,4,2,6,6,0,1,1,0,12,12,0,800,412,388,0,0,0
"2017M03",2779,1923,856,58,29,29,52,50,2,25,23,2,26,26,0,9,9,0,81,81,0,21,17,4,123,60,63,31,30,1,4,4,0,6,6,0,2,2,0,15,15,0,46,31,15,169,130,39,7,6,1,8,8,0,0,0,0,1,1,0,6,3,3,1,1,0,19,19,0,16,16,0,5,4,1,45,44,1,3,3,0,4,4,0,6,6,0,9,9,0,0,0,0,14,13,1,23,20,3,4,4,0,19,13,6,17,17,0,20,16,4,15,8,7,28,28,0,45,23,22,12,12,0,15,15,0,8,8,0,37,18,19,20,20,0,22,21,1,2,2,0,5,5,0,7,7,0,7,7,0,18,17,1,57,57,0,278,126,152,97,97,0,16,15,1,14,12,2,7,7,0,0,0,0,0,0,0,6,6,0,35,33,2,107,79,28,60,43,17,4,3,1,7,7,0,1,1,0,12,10,2,942,516,426,0,0,0
"2017M04",2106,1487,619,24,24,0,43,42,1,20,20,0,31,20,11,5,4,1,51,51,0,9,8,1,100,45,55,35,27,8,5,4,1,8,7,1,1,1,0,19,19,0,44,37,7,126,108,18,3,3,0,3,3,0,1,1,0,0,0,0,9,6,3,0,0,0,18,18,0,12,11,1,5,4,1,27,24,3,3,2,1,2,2,0,3,2,1,12,11,1,0,0,0,12,12,0,31,30,1,1,1,0,11,11,0,16,15,1,19,19,0,12,7,5,11,10,1,49,24,25,7,7,0,6,3,3,8,8,0,28,27,1,23,20,3,18,17,1,0,0,0,4,2,2,1,1,0,7,5,2,8,8,0,28,26,2,159,101,58,102,101,1,6,6,0,16,16,0,11,10,1,1,1,0,0,0,0,8,8,0,39,24,15,73,52,21,30,23,7,1,1,0,3,3,0,0,0,0,12,12,0,726,372,354,0,0,0
"2017M05",2794,2039,755,39,37,2,50,47,3,22,20,2,32,30,2,26,25,1,65,63,2,12,12,0,122,27,95,86,51,35,5,5,0,4,4,0,1,1,0,23,23,0,37,34,3,145,131,14,20,7,13,15,13,2,1,1,0,2,1,1,3,2,1,0,0,0,34,26,8,36,36,0,4,4,0,40,37,3,4,4,0,5,5,0,3,3,0,11,10,1,6,6,0,16,16,0,25,25,0,1,1,0,14,14,0,33,21,12,41,22,19,20,18,2,31,26,5,67,38,29,21,11,10,5,5,0,9,8,1,38,38,0,28,25,3,35,34,1,5,5,0,2,1,1,4,4,0,2,2,0,10,10,0,56,56,0,225,153,72,138,138,0,17,15,2,17,17,0,6,4,2,3,3,0,4,4,0,6,6,0,32,31,1,90,58,32,29,29,0,6,4,2,5,5,0,3,2,1,12,12,0,885,513,372,0,0,0
"2017M06",2560,1691,869,19,18,1,64,59,5,12,11,1,32,32,0,1,1,0,51,51,0,21,17,4,76,26,50,48,38,10,2,2,0,3,2,1,0,0,0,27,27,0,41,40,1,162,137,25,12,11,1,9,9,0,0,0,0,4,4,0,5,5,0,0,0,0,21,19,2,30,30,0,2,2,0,41,40,1,4,4,0,1,1,0,2,2,0,7,5,2,3,3,0,15,15,0,20,20,0,1,1,0,32,28,4,36,24,12,9,9,0,23,20,3,21,12,9,147,32,115,7,6,1,16,14,2,10,10,0,34,28,6,12,10,2,19,18,1,4,3,1,2,1,1,3,2,1,5,3,2,7,6,1,35,33,2,139,102,37,117,108,9,13,13,0,13,13,0,12,9,3,2,2,0,0,0,0,8,4,4,35,35,0,102,72,30,30,29,1,7,7,0,11,11,0,1,1,0,6,6,0,906,388,518,0,0,0
"2017M07",2762,1900,862,25,24,1,48,48,0,17,16,1,37,31,6,12,10,2,61,61,0,7,6,1,102,34,68,74,51,23,7,6,1,6,6,0,0,0,0,32,32,0,66,37,29,179,137,42,6,4,2,6,6,0,1,0,1,2,2,0,8,7,1,0,0,0,23,21,2,19,12,7,4,4,0,36,33,3,2,2,0,6,6,0,2,2,0,9,9,0,4,4,0,11,8,3,25,24,1,2,2,0,13,11,2,34,33,1,22,22,0,23,22,1,34,26,8,56,15,41,14,14,0,13,12,1,9,9,0,28,22,6,28,24,4,22,21,1,1,1,0,3,3,0,2,2,0,1,1,0,6,6,0,51,51,0,300,169,131,134,131,3,19,12,7,16,13,3,9,6,3,5,4,1,0,0,0,8,7,1,30,30,0,207,91,116,36,32,4,3,3,0,9,9,0,3,3,0,10,9,1,774,441,333,0,0,0
"2017M08",3166,2025,1141,21,19,2,83,68,15,19,18,1,36,30,6,17,17,0,74,64,10,11,10,1,99,35,64,78,56,22,6,6,0,6,6,0,4,3,1,25,20,5,44,35,9,132,111,21,25,19,6,12,12,0,0,0,0,0,0,0,7,5,2,1,1,0,37,29,8,28,15,13,6,6,0,42,38,4,2,2,0,5,5,0,5,4,1,5,4,1,0,0,0,19,19,0,38,34,4,1,1,0,32,24,8,19,16,3,24,20,4,20,19,1,19,14,5,129,28,101,17,12,5,9,9,0,7,7,0,38,37,1,20,14,6,27,27,0,2,2,0,2,2,0,6,6,0,10,8,2,9,9,0,60,59,1,244,138,106,139,137,2,9,7,2,20,16,4,9,7,2,2,2,0,0,0,0,12,12,0,35,29,6,111,88,23,45,41,4,3,2,1,7,7,0,0,0,0,8,8,0,1184,526,658,0,0,0
"2017M09",2770,1843,927,29,29,0,64,58,6,26,23,3,29,25,4,7,7,0,48,47,1,13,12,1,108,40,68,41,37,4,2,2,0,5,5,0,3,3,0,38,38,0,51,46,5,150,136,14,14,14,0,11,11,0,0,0,0,2,2,0,7,4,3,1,1,0,18,14,4,33,14,19,2,2,0,36,32,4,1,1,0,2,2,0,0,0,0,19,16,3,2,2,0,12,12,0,48,41,7,0,0,0,21,19,2,18,17,1,42,6,36,17,17,0,28,18,10,132,20,112,21,19,2,15,4,11,9,9,0,44,33,11,14,14,0,32,29,3,5,5,0,0,0,0,1,1,0,3,2,1,15,13,2,44,44,0,222,129,93,137,136,1,13,12,1,21,19,2,11,8,3,1,1,0,0,0,0,11,6,5,47,43,4,91,63,28,34,31,3,6,6,0,12,10,2,2,2,0,11,11,0,868,420,448,0,0,0
"2017M10",2549,1806,743,24,21,3,47,45,2,13,13,0,30,30,0,5,4,1,71,71,0,16,16,0,84,27,57,60,56,4,4,4,0,4,4,0,2,2,0,26,26,0,40,30,10,114,98,16,14,12,2,7,7,0,0,0,0,2,2,0,14,5,9,0,0,0,26,25,1,13,13,0,3,3,0,30,27,3,3,3,0,4,4,0,3,3,0,9,9,0,1,1,0,14,14,0,21,20,1,4,4,0,16,16,0,17,15,2,14,13,1,20,14,6,14,13,1,65,39,26,16,15,1,7,7,0,9,9,0,24,24,0,20,20,0,46,37,9,7,7,0,2,2,0,2,2,0,1,1,0,11,10,1,41,37,4,244,129,115,78,74,4,9,8,1,17,17,0,11,11,0,2,2,0,0,0,0,7,7,0,33,26,7,108,66,42,28,26,2,11,11,0,5,5,0,4,4,0,8,8,0,944,532,412,0,0,0
"2017M11",3262,1870,1392,37,36,1,51,49,2,26,26,0,20,19,1,11,11,0,38,37,1,28,28,0,114,46,68,53,44,9,1,1,0,6,6,0,0,0,0,24,22,2,46,41,5,184,129,55,17,17,0,10,10,0,2,2,0,0,0,0,17,13,4,0,0,0,22,20,2,22,21,1,5,5,0,43,38,5,3,2,1,4,4,0,1,1,0,9,9,0,3,1,2,18,18,0,22,22,0,7,7,0,21,17,4,14,14,0,19,15,4,38,17,21,18,18,0,100,27,73,14,14,0,14,13,1,7,7,0,19,17,2,21,21,0,30,29,1,5,5,0,5,5,0,1,1,0,3,3,0,13,13,0,42,40,2,221,116,105,84,77,7,14,7,7,24,22,2,9,9,0,7,4,3,0,0,0,7,5,2,29,26,3,98,57,41,60,25,35,7,7,0,10,10,0,2,2,0,12,12,0,1450,530,920,0,0,0
"2017M12",2169,1424,745,30,30,0,35,33,2,18,18,0,35,35,0,11,10,1,30,29,1,7,7,0,57,22,35,34,33,1,1,0,1,1,1,0,4,4,0,23,16,7,43,17,26,57,53,4,18,15,3,6,5,1,1,0,1,2,2,0,5,5,0,2,1,1,18,14,4,12,10,2,3,3,0,30,30,0,2,2,0,5,4,1,4,3,1,12,10,2,2,1,1,12,12,0,25,21,4,0,0,0,13,12,1,20,14,6,44,18,26,28,27,1,14,14,0,12,9,3,18,14,4,7,6,1,10,9,1,35,19,16,13,13,0,28,28,0,4,3,1,1,1,0,2,2,0,3,3,0,15,15,0,50,50,0,137,89,48,55,55,0,14,13,1,12,12,0,6,6,0,1,1,0,0,0,0,11,11,0,20,18,2,111,65,46,30,26,4,1,1,0,18,16,2,4,4,0,11,8,3,876,396,480,0,0,0
"2018M01",1916,1380,536,21,21,0,48,47,1,12,12,0,20,18,2,3,3,0,32,32,0,13,13,0,50,18,32,55,47,8,4,4,0,1,1,0,1,1,0,14,14,0,29,28,1,82,72,10,8,8,0,4,4,0,0,0,0,0,0,0,5,4,1,0,0,0,18,17,1,19,19,0,5,5,0,25,25,0,2,2,0,8,8,0,3,3,0,12,12,0,5,5,0,13,13,0,20,19,1,1,1,0,12,12,0,23,22,1,23,23,0,21,18,3,20,19,1,36,32,4,13,13,0,2,2,0,1,1,0,13,13,0,14,12,2,27,26,1,3,3,0,0,0,0,1,1,0,3,3,0,3,3,0,25,25,0,155,82,73,61,57,4,15,13,2,17,13,4,9,6,3,1,1,0,0,0,0,12,8,4,21,14,7,84,55,29,23,21,2,7,7,0,9,8,1,1,1,0,10,9,1,718,381,337,0,0,0
"2018M02",2412,1664,748,28,28,0,58,54,4,29,26,3,32,25,7,9,8,1,53,51,2,6,6,0,95,46,49,31,28,3,2,2,0,3,3,0,2,2,0,30,30,0,53,41,12,92,84,8,7,7,0,11,11,0,1,1,0,3,3,0,9,7,2,0,0,0,32,25,7,25,14,11,4,2,2,34,32,2,4,4,0,2,2,0,5,4,1,12,12,0,2,2,0,10,10,0,34,27,7,0,0,0,29,25,4,23,21,2,27,25,2,76,25,51,45,26,19,43,20,23,15,10,5,6,6,0,4,4,0,42,42,0,37,18,19,18,18,0,1,1,0,5,3,2,1,1,0,2,2,0,13,10,3,74,47,27,169,102,67,83,81,2,11,8,3,13,13,0,9,7,2,0,0,0,0,0,0,4,4,0,13,12,1,111,64,47,23,22,1,0,0,0,7,7,0,1,1,0,10,10,0,779,432,347,0,0,0
"2018M03",2926,1753,1173,26,26,0,60,55,5,22,22,0,25,25,0,10,10,0,54,54,0,23,14,9,123,53,70,59,54,5,3,3,0,5,5,0,1,1,0,24,17,7,44,38,6,134,119,15,5,5,0,8,8,0,1,1,0,2,2,0,6,4,2,1,1,0,18,16,2,32,30,2,6,6,0,31,23,8,2,2,0,1,1,0,1,1,0,14,13,1,4,4,0,9,8,1,91,30,61,3,3,0,15,11,4,20,19,1,22,22,0,23,12,11,66,13,53,110,23,87,10,9,1,21,8,13,14,12,2,61,59,2,12,12,0,23,23,0,4,4,0,1,1,0,7,7,0,3,3,0,6,4,2,55,39,16,272,112,160,58,57,1,16,16,0,13,13,0,7,7,0,0,0,0,0,0,0,9,9,0,15,15,0,66,41,25,34,34,0,4,4,0,7,5,2,1,1,0,21,12,9,1082,492,590,0,0,0
"2018M04",2729,1614,1115,28,24,4,53,42,11,16,16,0,33,28,5,6,6,0,43,41,2,9,9,0,89,43,46,39,35,4,6,6,0,4,4,0,5,5,0,20,19,1,28,22,6,129,77,52,20,16,4,8,8,0,0,0,0,2,2,0,3,2,1,2,2,0,25,19,6,22,10,12,3,3,0,38,36,2,4,4,0,3,2,1,2,2,0,8,6,2,1,1,0,16,16,0,51,25,26,0,0,0,15,15,0,16,11,5,11,9,2,21,20,1,23,18,5,110,27,83,13,13,0,4,4,0,8,8,0,39,38,1,8,7,1,30,29,1,6,6,0,0,0,0,5,5,0,3,3,0,12,12,0,55,46,9,163,93,70,80,76,4,16,4,12,28,17,11,6,5,1,0,0,0,0,0,0,11,11,0,27,23,4,78,59,19,44,27,17,6,5,1,4,4,0,2,2,0,6,5,1,1163,481,682,0,0,0
"2018M05",3407,2167,1240,28,24,4,64,62,2,21,19,2,23,22,1,12,9,3,79,59,20,13,13,0,115,74,41,66,48,18,1,1,0,5,5,0,0,0,0,21,21,0,42,38,4,126,104,22,17,13,4,6,6,0,3,1,2,3,3,0,9,5,4,0,0,0,29,25,4,18,13,5,4,4,0,36,36,0,6,6,0,5,5,0,5,5,0,15,14,1,4,4,0,17,14,3,37,29,8,3,3,0,46,33,13,19,19,0,23,23,0,30,26,4,85,34,51,55,33,22,23,22,1,3,3,0,14,13,1,33,33,0,17,15,2,25,25,0,1,1,0,5,4,1,7,7,0,5,5,0,11,11,0,56,45,11,229,125,104,104,100,4,14,9,5,15,15,0,14,13,1,1,1,0,1,1,0,10,9,1,25,21,4,98,64,34,41,30,11,10,10,0,7,7,0,0,0,0,17,15,2,1530,710,820,0,0,0
"2018M06",2792,1730,1062,20,20,0,53,51,2,10,10,0,21,20,1,9,9,0,45,41,4,13,13,0,156,42,114,44,35,9,1,1,0,7,7,0,1,1,0,18,18,0,31,28,3,108,76,32,9,9,0,3,3,0,0,0,0,7,7,0,9,8,1,0,0,0,16,11,5,25,19,6,4,4,0,33,31,2,0,0,0,2,2,0,1,1,0,15,13,2,4,4,0,10,9,1,28,25,3,0,0,0,13,13,0,18,17,1,16,12,4,6,6,0,29,25,4,288,26,262,18,18,0,5,5,0,9,9,0,30,30,0,50,22,28,24,24,0,6,6,0,3,2,1,6,6,0,5,5,0,10,10,0,71,55,16,166,77,89,100,99,1,17,14,3,7,7,0,11,9,2,3,3,0,0,0,0,7,7,0,29,21,8,84,56,28,26,23,3,6,6,0,14,12,2,2,2,0,9,8,1,1001,577,424,0,0,0
"2018M07",2752,1731,1021,23,22,1,50,47,3,8,8,0,16,16,0,6,6,0,64,57,7,9,8,1,116,48,68,48,42,6,2,2,0,2,2,0,2,2,0,25,25,0,24,20,4,87,62,25,7,7,0,9,9,0,0,0,0,1,1,0,5,4,1,2,2,0,30,23,7,21,14,7,2,2,0,29,29,0,2,2,0,1,1,0,3,3,0,6,5,1,8,8,0,12,12,0,31,30,1,2,1,1,37,26,11,25,23,2,19,17,2,20,20,0,22,16,6,41,34,7,16,12,4,8,8,0,9,9,0,27,27,0,11,11,0,13,12,1,2,2,0,7,6,1,1,1,0,1,0,1,7,7,0,61,44,17,133,100,33,65,65,0,6,3,3,20,18,2,8,6,2,5,5,0,0,0,0,24,13,11,41,33,8,143,69,74,41,41,0,3,3,0,7,6,1,18,4,14,8,8,0,1250,562,688,0,0,0
